In-app Purchases,Languages,Size,Original Release Date,Current Version Release Date,game_id
"0.99, 0.99, 0.99, 0.99, 0.99, 1.99, 1.99, 0.99, 0.99, 0.99, 0.99, 0.0","EN, FR, DE",377153536.0,11/04/2018,22/07/2019,8ad0694d-f4fb-44ce-9a4d-0e3dedd124d3
"1.99, 3.99, 0.99, 9.99, 19.99","EN, JA, ZH, ZH",55536640.0,13/10/2011,21/10/2017,45913e9f-01e8-4a9e-8bc9-18ebcfca734f
,EN,296074240.0,1/08/2019,1/08/2019,a22d015e-2797-413d-9d17-330da8a54e0c
0.99,EN,12518400.0,8/11/2018,8/11/2018,8ed8d645-60a1-415a-8c24-dec85ea7623c
"0.99, 5.99, 4.99, 1.99",EN,231357440.0,12/08/2018,4/10/2018,7bdb925e-ca14-4393-ad8d-7f4e42642eb1
,EN,80001024.0,15/06/2017,15/06/2017,c2d22b8f-fc0c-4dea-a8d0-ea1afef8f5ae
0.99,"CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",39535616.0,21/12/2011,28/01/2019,25d181ae-aa15-4f7d-a3df-a023a3d348b4
,EN,13987840.0,27/09/2014,27/09/2014,2281109b-d4e8-47bb-abfc-cbea2d6a64ed
,EN,43280384.0,30/07/2019,30/07/2019,2f3e0921-cb5f-4b9f-accd-7a70f8bbfe5c
"4.99, 9.99, 19.99, 49.99, 99.99, 1.99, 0.99, 4.99, 4.99, 9.99, 9.99, 9.99, 9.99, 9.99, 19.99","DA, NL, EN, FI, FR, DE, ID, IT, JA, KO, MS, NB, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",308064256.0,10/05/2017,11/02/2019,ae49fac5-1038-42bf-bcab-5c7358be2af3
,EN,33112064.0,1/06/2019,11/06/2019,1e25185b-20fa-4c67-a5f0-cdfd1a6ccee4
,EN,157883392.0,23/03/2019,8/05/2019,7e6eee29-b979-4782-9ed0-0c0e105dc83f
,EN,99780608.0,28/09/2018,28/09/2018,61c934b2-fac1-424d-93cb-2acb58024ff9
,EN,211442688.0,1/08/2019,1/08/2019,bbb50fb4-9ea5-4843-bcf0-30ae333a5b0a
,EN,22914048.0,27/02/2016,18/01/2018,182b025b-f49c-4b13-aef4-0e27be88516c
9.99,EN,10841088.0,4/12/2015,26/06/2017,e1b31c13-8414-4735-a226-8330db501a0d
,EN,12133376.0,23/03/2010,3/01/2018,10f95841-14dd-495b-8b32-c6ceb9a97fe7
,EN,102416384.0,25/01/2019,2/03/2019,e5214daf-5bc6-48da-92f4-2b86989c64e4
,"EN, ZH",50784256.0,10/10/2016,10/10/2016,f91fffcf-b88d-4025-a668-cce8402a8fe7
,"EN, IT, ES",4481024.0,6/08/2009,13/05/2014,5a58c8b9-8e2a-4486-aa80-c1adf47883d2
,EN,57282560.0,15/05/2018,15/05/2018,951e9ad0-a017-41d2-8ce2-54e16f6c7783
,EN,98259968.0,6/04/2019,6/04/2019,936ca0c8-e17f-4e5b-b897-1d34ca41b335
"4.99, 9.99, 0.99, 24.99, 99.99, 49.99",EN,558641152.0,13/05/2018,4/07/2018,8a646657-31f9-452d-a916-70aae882e7db
,EN,13119602.0,22/12/2010,5/01/2011,5a4edaeb-6699-4024-9571-3e0d30416593
,EN,42778624.0,22/10/2014,29/01/2015,eb766433-ab15-4bc9-abe2-02db41658121
0.99,EN,20418560.0,1/05/2012,25/02/2015,8856c91f-4fb2-46ba-9f42-c8a8c5545eb5
"29.99, 0.99, 14.99, 4.99, 99.99, 9.99, 49.99, 29.99, 14.99, 14.99","EN, ZH",493310976.0,21/04/2017,24/05/2019,9c33364b-2fa2-4233-acc5-e95a47f306e8
"0.99, 5.99, 12.99",EN,18075648.0,27/11/2017,1/12/2017,6eff8bdb-2afa-4844-aa13-4997153e2391
"4.99, 2.99, 0.99, 9.99, 2.99, 0.99, 19.99, 49.99, 11.99, 99.99",EN,351291392.0,6/12/2012,1/12/2015,97dd56ff-a600-455e-b7ca-24a759a750a3
"9.99, 3.99, 18.99, 45.99","EN, FR, DE, JA, KO, RU, ZH, ES, ZH",153706496.0,28/05/2015,13/09/2017,383d0b2e-75f7-48e3-b5f3-6d9c9a2f037e
,EN,138524672.0,20/12/2017,6/06/2018,df807d60-b165-4f4b-a903-4980107f9658
"2.99, 0.99, 5.99, 19.99, 49.99, 99.99",EN,249991168.0,16/04/2019,2/08/2019,cc2ceeed-3481-4cfc-a049-18c32b29a5dc
"4.99, 1.99, 9.99, 19.99, 1.99, 0.99, 39.99, 4.99, 9.99",EN,67420160.0,20/07/2011,24/10/2015,dc44e229-219b-4fdf-b570-3bdc8c5cc4ca
,EN,20004864.0,30/10/2015,19/08/2016,e4c24f2d-5b43-4cf1-a303-dd04ca957720
,EN,76635136.0,4/09/2016,1/10/2016,55ab4926-2382-4d5c-91f3-be726d2613bd
0.99,"CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",33793024.0,1/04/2015,8/01/2018,4c6eb232-c68b-4fdb-8910-09acb04e5f2c
,EN,108921856.0,7/09/2016,9/09/2016,49644430-c5ff-4b01-a84b-ef2d12b983c2
0.99,EN,24768512.0,1/10/2014,11/01/2015,50219300-a8be-4915-9d16-53bf44da337a
,EN,21822464.0,29/11/2012,17/01/2017,c7f6b17b-7027-410f-8ace-6753842d7e23
,EN,527739904.0,5/04/2017,15/06/2019,86b0d4ef-1fa1-4ab6-9bbc-15b3c1d586cd
"0.99, 1.99",EN,158401536.0,14/02/2018,12/12/2018,ae39c346-582b-4900-8adf-cea41680f93c
,EN,27825152.0,14/11/2015,14/01/2016,ca32cb8e-94d1-4205-84d0-5f3fdb5ba42a
,"ZH, CS, DA, NL, EN, FI, FR, DE, EL, HU, IT, JA, KO, PL, PT, RO, RU, ES, SV, ZH",50366464.0,8/09/2016,13/10/2016,3b6c115a-a945-4ac6-9038-00c52516bd50
,"EN, FR, DE, ZH, VI",14135296.0,15/12/2018,18/12/2018,e799cdc0-a8a2-4513-9f9c-7d3b81e7d858
,EN,92723200.0,21/11/2012,4/01/2017,998dfcdc-6d2d-43ea-b731-b847706e2424
"4.99, 1.99, 4.99, 4.99, 19.99, 4.99, 9.99, 9.99, 9.99, 19.99","EN, FI, FR, DE, IT, JA, KO, PL, RU, ZH, ES, SV, ZH, TR",191660032.0,8/05/2019,31/07/2019,f775510d-b4d8-4a51-b7fa-519ab9be3cff
"4.99, 19.99, 0.99, 4.99, 4.99, 19.99, 4.99, 9.99, 49.99, 49.99","EN, FR, DE, IT, JA, KO, PT, RU, ES",251348992.0,13/09/2017,29/07/2019,1d7828e4-bd11-4218-af73-81e2938f2813
,EN,26766336.0,5/04/2010,3/03/2016,394711b8-0396-4c19-9846-0c2a3418b6e5
"3.99, 1.99, 0.99",EN,14242816.0,8/09/2017,8/09/2017,480f7456-b583-482b-8631-9e208e5e2ab8
"1.99, 2.99, 11.99, 6.99, 9.99",EN,208622592.0,26/06/2015,9/03/2016,63692156-decb-4c6e-bd94-6d6cebc3c266
,EN,92280832.0,27/07/2018,23/04/2019,281d0022-18b3-44a9-be38-8bd40e671f88
1.99,EN,124534784.0,23/09/2016,7/10/2017,58763d8e-5910-4b53-808d-996bda9862e8
2.99,EN,36884480.0,9/06/2015,9/06/2015,9f8c28e2-5998-4e2c-91b6-697d43d9a26b
,EN,15771648.0,27/06/2018,27/06/2018,02081358-addb-4e34-b2fd-a25df070182d
"2.99, 1.99, 0.99, 2.99, 4.99, 9.99, 16.99",EN,116048896.0,14/05/2017,12/10/2017,60c0196e-6ac3-4e5f-ba02-035724770bf8
,"EN, FR, DE, IT, PT, ES, TR",185552896.0,15/11/2018,16/07/2019,f24308eb-499b-469b-80b4-973ff4b7e5ad
"0.99, 3.99, 9.99, 4.99, 4.99, 14.99, 29.99, 99.99, 9.99, 0.99","EN, ZH, ZH",183504896.0,17/11/2017,18/12/2017,636c93b9-f2f2-4bb7-9075-ee430a044861
,EN,83190784.0,21/08/2018,20/03/2019,ce2cc56e-575d-4834-884b-2ea2919f706c
"5.99, 5.99, 0.99",EN,127156224.0,25/05/2015,11/09/2017,7fb912e2-3d62-4300-8e86-c3e774247cd5
"4.99, 1.99, 4.99, 9.99, 4.99, 4.99, 0.99, 4.99, 4.99, 0.99",EN,110984192.0,24/05/2016,2/02/2018,0220ec80-f84d-4bb3-a590-bc6698e332af
,"NL, EN",47216640.0,5/11/2017,30/10/2018,2d2e7c01-82e1-46c4-8144-bf5266863f31
,EN,3710976.0,11/04/2014,11/04/2014,583f0275-ff6e-4a79-b9bb-e691d5667129
,EN,35643392.0,2/12/2014,2/12/2014,77e2922a-f0de-4352-ac99-eb5e8456adb6
,EN,328252416.0,26/06/2019,26/06/2019,49d9e3b4-1754-4da1-86e6-e85a2c5566e6
4.99,EN,56868864.0,17/10/2018,18/12/2018,5ec9eb2a-1fdc-4d59-b8d1-9933cf9c1679
,EN,91266048.0,17/11/2015,17/11/2015,fb1409c7-92fa-46c2-ad4f-e3b4b1b0e226
,EN,24002560.0,23/01/2016,26/06/2019,747ab216-0547-4d7a-b806-56e00525afd1
,EN,5242880.0,4/06/2016,4/06/2016,5ec10031-b223-4531-9217-56ebc4be8a57
0.99,EN,185341952.0,7/04/2018,12/04/2018,3084fb38-734d-49d9-833f-3e5927d0ae6a
"4.99, 0.99, 9.99, 0.99, 0.99, 0.99, 0.99, 0.99, 4.99, 4.99",EN,141277184.0,24/10/2016,5/06/2019,797fcbce-d359-41f8-9252-0fd7ffa2cdfa
,"EN, JA",28285952.0,4/03/2016,6/05/2016,61fc38b7-1e37-4030-a248-581e75f36fca
"0.99, 5.99, 3.99",EN,70746112.0,15/08/2018,28/09/2018,1a00bfd6-df22-484e-927f-ed00e90c9422
,"EN, ZH",180518912.0,30/06/2016,30/06/2016,f95f106d-a663-4f1a-a6f5-f816f30ada9f
,EN,148627456.0,18/03/2019,18/03/2019,fca19966-bd39-4e52-a7bf-b88a4ebfa788
,EN,21929984.0,11/10/2018,25/07/2019,f7a16463-ca4f-4194-97b6-d6d9552adcee
2.99,EN,22293504.0,17/01/2016,17/01/2016,8bf1e0c3-7b94-4b56-958d-b58160e05eea
,EN,84898816.0,16/05/2013,22/09/2016,c85fd0f3-606d-41cf-8719-6aeecb9b3dee
,EN,7114752.0,4/03/2015,7/05/2015,a8788983-82b9-4fa1-84a5-9d384ec207ca
"0.99, 3.99, 0.99",EN,59523072.0,2/04/2015,1/05/2015,11e7d84a-d6f8-4f8b-bf39-8293a1f4c2f4
,EN,22830080.0,2/08/2014,8/02/2019,c8c98deb-7a12-49e4-945f-b7d5e2e26d49
,EN,10217192.0,7/01/2012,7/01/2012,3d151925-7ea1-468d-948e-948e0c84cbad
,EN,210268160.0,17/04/2019,20/07/2019,8412275f-2dec-4c52-b664-385263442d2c
,EN,90446848.0,1/02/2017,6/02/2017,f1aae528-226e-444e-9d32-fa6a80bd9dae
,EN,26989568.0,7/07/2018,8/03/2019,668f7025-56a6-47e0-807c-0704dbbe39ae
,EN,13411328.0,7/11/2016,7/11/2016,505013d6-0a1c-41d1-9f7c-8b562b518473
,EN,59359232.0,24/12/2014,24/12/2014,60e0a8b4-03fc-4b9e-b2a6-785bfc929bb6
1.99,EN,34582528.0,8/08/2015,8/08/2015,be444ec2-5c43-4554-afe3-1fb01c7df3ab
,EN,45568000.0,16/09/2013,16/09/2013,f0f32e5e-753b-46f7-9269-35d6ec25fd7e
"0.99, 0.99, 0.99, 0.99",EN,30234624.0,22/11/2018,24/04/2019,4c6a138a-0aba-42d2-9113-3a097fb36e89
,EN,166394880.0,27/01/2017,9/06/2019,4df004f7-d030-4fda-a88c-0bb17c67f412
0.99,EN,124037120.0,14/08/2017,14/08/2017,01092137-90a2-48e5-8e70-8ed20dcfa430
"2.99, 0.99",EN,25649152.0,6/07/2015,6/07/2015,d540136b-e422-462b-9790-9a51a6ba6178
,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",25669632.0,2/09/2016,2/09/2016,dab1ddbf-3068-4cdb-bb2d-c2ff5720ce0d
,EN,178911232.0,8/08/2018,1/08/2019,b1024d97-b8c1-4c2c-8c77-2f5868ecc1aa
,EN,20698112.0,13/11/2014,18/12/2018,e5ca1f33-694f-42b7-a737-cd6328a2c368
,EN,28751872.0,3/07/2017,3/07/2017,31493d0a-1268-4b58-9a14-113215bf17a3
,"EN, PT",37056512.0,22/07/2014,7/12/2015,c5eeb7da-3564-4dae-8bfe-df0fdf56d030
0.99,EN,96787456.0,6/12/2018,15/01/2019,7c5d5c6c-1af5-4d23-8204-b88a5af72a9b
,EN,14556326.0,10/01/2010,11/07/2011,865a10a7-c65a-4657-8399-e8990e12616e
"1.99, 7.99, 4.99",EN,20097024.0,12/05/2016,23/03/2019,f63111c1-48c1-437d-832f-0c37192d6954
"3.99, 0.99, 4.99, 1.99","CA, NL, EN, FR, DE, EL, HU, ID, IT, JA, KO, MS, PL, PT, RO, RU, ZH, ES, SV, ZH, TR, UK",99791872.0,21/02/2018,18/08/2018,190c86cc-251b-4fad-97ea-d637a142c229
0.99,EN,30150656.0,12/02/2015,12/02/2015,d719eb1c-6343-4a48-8745-592942c39767
0,"EN, JA",77615104.0,1/08/2016,1/08/2016,303333c0-4c7b-4ded-a6bc-0594e31e7de8
"9.99, 99.99, 19.99, 1.99, 4.99, 49.99","EN, ZH, ZH",223711232.0,15/06/2013,2/07/2018,fd68f10e-6a6f-4aa0-843a-4931d1380d24
,"EN, ZH, ZH",53124096.0,16/12/2017,14/07/2018,9905f298-c7fa-4501-9175-77ee9f481649
"1.99, 0.99, 2.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99",EN,145025024.0,1/07/2016,25/01/2017,abb92377-4984-42bc-af64-2736ff45efbb
"2.99, 4.99, 9.99, 19.99, 49.99, 99.99","EN, DE, JA, KO, ZH, ES, ZH",235592704.0,25/05/2017,7/05/2019,483b0790-e45a-4be1-99d6-c573f32ef076
"3.99, 7.99, 4.99, 1.99, 19.99, 29.99, 99.99",EN,156369920.0,8/06/2017,22/08/2017,55cd062b-38e0-424f-a9f6-e9578bd0fbf1
"4.99, 9.99, 19.99, 0.99, 49.99, 99.99",EN,665337856.0,10/01/2019,14/02/2019,dfd431ae-e09a-43a0-9487-deadef24a0f8
,EN,18899968.0,3/09/2016,3/09/2016,cb5d9ab5-ee95-42b0-a95e-f9015cd2e839
,EN,190647296.0,2/11/2018,13/12/2018,a6d291f0-b029-461f-9793-b6904debe0ae
"1.99, 1.99, 1.99, 9.99","EN, ZH",11829248.0,17/12/2014,17/12/2014,82f52bf0-e5b9-4bd6-bd49-7cb69896b9e0
,EN,114971648.0,8/06/2017,15/09/2017,6b577623-b626-444a-b72e-de5dfb50c11b
"2.99, 0.99, 0.99",EN,23672832.0,25/06/2015,5/12/2015,c9e4a9fd-ecd2-475e-8205-496b86580ee5
,EN,66372608.0,12/10/2018,18/10/2018,e59622dc-262a-4a36-83c1-9d1c8fdebe5a
,EN,106167296.0,15/04/2016,15/04/2016,8911b32b-123b-4dff-9f9c-718fa1a817bb
"4.99, 0.99",EN,90847232.0,27/04/2018,27/04/2018,4f43993d-e544-4df4-8f6a-10d4cd1bd337
,EN,95486976.0,24/02/2018,12/03/2018,d776516f-0064-4233-8761-c59cbff50981
"3.99, 4.99, 9.99, 4.99, 4.99, 19.99, 1.99, 2.99, 9.99, 99.99",EN,251364352.0,31/08/2015,14/04/2018,e04d9c02-5f33-4cc4-b429-ecf6863d91ff
,EN,31652864.0,21/01/2015,30/08/2017,49da0a4b-e714-49e1-b7bb-fe5bc4dcfdef
13.99,EN,139414528.0,28/03/2019,28/03/2019,cba4c063-9cee-4b99-b5c0-55f78296829e
"0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99",EN,219266048.0,19/07/2016,19/07/2016,70fa34ae-694b-4f38-9a34-f558d5b0b1e2
8.99,EN,156635136.0,19/10/2014,4/03/2017,4f6f8484-9c32-489f-a806-f1c8248b4520
,EN,186160128.0,22/04/2018,22/04/2018,51e66b1f-b935-45c4-b459-a755a7c83ac9
"9.99, 99.99, 29.99, 19.99, 4.99, 49.99",EN,173544448.0,1/02/2016,18/03/2019,09dfe1e7-b56f-4332-8f88-28ffa2fe6322
"0.99, 1.99, 2.99, 4.99",EN,283184128.0,10/03/2019,25/04/2019,360656a8-b62d-4ed3-8d32-5e78cda0054e
"0.99, 4.99, 9.99, 9.99, 9.99, 19.99, 24.99, 19.99, 49.99",EN,237266944.0,9/11/2016,19/05/2017,e60ab0cb-b1ac-472f-853a-1ee80bfa025b
,"EN, ZH, ZH",21649408.0,10/06/2012,13/10/2016,08fd57c7-b899-4ad0-9830-c0752a22bcde
,EN,21535744.0,26/11/2017,1/02/2018,57de5377-4314-448d-a249-1a0091afa1f7
,"AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, VI",9416704.0,28/02/2015,31/10/2015,1a8f1175-038d-4c4c-8487-f91cf86c18e9
,EN,54905856.0,15/03/2016,15/03/2016,fc80ea30-eecc-48e3-a616-167741b1d3d3
"9.99, 69.99, 24.99, 39.99",EN,57310208.0,5/11/2013,1/03/2018,d01adee3-dcf0-4c3b-9958-00cd64db4879
,EN,85730304.0,13/02/2017,13/02/2017,1e8085b2-b260-4137-aeea-7adca7feb6e3
,"EN, DE, RU",54939648.0,13/08/2015,13/08/2015,726c2396-13e0-4e24-a3da-47db0cba7b42
"0.99, 2.99, 5.99, 9.99, 49.99, 29.99",EN,43840512.0,20/09/2012,29/11/2016,51c3267a-d7a8-46e0-b675-479cc8624c27
,"EN, JA",35480576.0,20/09/2017,21/12/2018,8e389a66-032f-4817-a0b0-4a75804f002c
,EN,55727104.0,23/12/2016,23/12/2016,512adb82-4c25-4f31-86df-91004891d61b
,EN,59233280.0,24/10/2018,7/01/2019,82f31b4b-7cc8-484e-9e00-b3b955e737f0
,EN,52358144.0,12/07/2010,29/09/2017,e362a7d8-0fc4-4035-bf40-77f5dd12ef02
,"EN, ZH",18610176.0,24/05/2012,21/10/2018,c2681f29-150b-4db3-bfe2-1c5048264cf4
1.99,EN,28525568.0,20/05/2016,1/08/2016,8a8c1de1-9ae9-4fa5-b4d6-6c0fba23336d
,EN,35438592.0,17/09/2009,11/01/2016,fed8e49d-66f0-4bbc-a099-b0657bbf22f5
,EN,3225600.0,30/07/2019,30/07/2019,bab3f909-40c9-4989-94b5-c377927d54cb
0.99,EN,41799680.0,13/11/2014,12/06/2015,e2eb8bfa-cfcf-4e77-9f7d-e787b81a9ad0
,EN,5349376.0,5/08/2017,5/08/2017,6542ab03-c58a-4c0a-9c49-0f4ca73717fc
0.99,"ZH, EN, FR, DE, IT, JA, KO, ZH, ZH",36984832.0,17/07/2017,17/07/2017,02a39e11-1d8c-4786-9480-b5353db1a309
,"EN, FR",57204736.0,13/08/2015,13/08/2015,dc37c3ea-08f4-4c12-92a5-a77d46e72707
,EN,15960064.0,26/09/2017,26/09/2017,628030b2-3922-4dbe-beee-c96566be5d36
3.99,"EN, FI",10906624.0,16/04/2015,2/01/2019,1552849e-fb41-4c06-b328-a8fdcac921da
,EN,290882560.0,11/10/2018,11/10/2018,5b153c77-9f51-4c08-9089-7debdf30bf5d
"0.99, 0.99",EN,18427904.0,28/01/2016,16/08/2018,e6e2cce6-3515-4fa2-b0a5-f9cec1ba7d50
2.99,"NL, EN, FR, DE, IT, JA, KO, PT, RU, ES, SV",195461120.0,24/04/2014,9/04/2019,1411e884-0e55-4915-96a4-636d11479753
"9.99, 0.99, 19.99, 9.99, 4.99",EN,257200128.0,30/11/2018,18/05/2019,65a3c56e-06d6-4d31-b9f0-7d38250c646f
,EN,8459264.0,10/12/2017,10/12/2017,88275ee1-8b2e-4839-bdb3-b655935ce293
"19.99, 1.99, 2.99, 5.99, 6.99, 9.99, 12.99, 3.99, 6.99, 1.99","EN, FR, DE, ID, IT, KO, PT, RU, ZH, ES, TH, ZH, TR, VI",164774912.0,14/10/2017,12/05/2018,87bb371f-dee2-4d0e-b415-c67f5d7a6186
,"AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",10813440.0,3/10/2014,3/10/2014,9859e032-89db-4a69-86f6-c5964011effb
,EN,39877632.0,20/10/2017,20/10/2017,c141a7f3-5d2d-4261-8424-7ca9e0a3087d
,EN,26464256.0,18/12/2015,18/12/2015,3d9c02a4-211e-4ed9-b5d2-161d282eaa28
,EN,26068992.0,11/10/2017,16/05/2018,75b1ed48-a59e-44f0-ac00-1c869e08f9f8
1.99,"EN, RU",68958208.0,28/07/2018,28/07/2018,bd33db0e-ad6c-4868-9673-5891d3a13884
,"EN, JA, ZH, ZH",55828480.0,10/09/2017,10/09/2017,45b0c2d0-67a8-40b7-a3cd-20541fe12bec
,EN,53860352.0,12/07/2013,23/02/2016,a75eca96-9f07-4c3c-b98b-aeae4dfd2e5e
"4.99, 0.99, 9.99, 19.99, 99.99, 49.99, 19.99, 9.99, 4.99",EN,76950528.0,26/04/2016,24/11/2018,2b91e69d-0a8d-4b8c-8e52-1bd54fea58e2
,EN,972133376.0,28/02/2018,15/03/2018,5fdc0fd9-f569-4c4d-b9c1-1a1f6e519b65
,"ZH, DA, NL, EN, FI, FR, DE, EL, IT, JA, KO, MS, NB, PT, RU, ZH, ES, SV, TH, ZH, TR",12455936.0,16/02/2017,16/02/2017,2e6d7d27-7afa-473f-90b1-0c916e56d87b
"2.99, 0.99, 9.99, 4.99, 2.99",EN,46880768.0,25/10/2015,13/01/2017,11d83c64-5c37-46bd-b50f-584e8c57f1ef
,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",28158976.0,7/11/2016,7/11/2016,15dc14b7-5f7d-491c-85f1-2100c8ff07f4
,EN,38969344.0,17/05/2017,17/05/2017,a44d423d-88cb-4b42-b370-673d804702b6
,"EN, ZH, ZH",188577792.0,1/02/2019,1/02/2019,702ff0d3-ad67-42fb-920a-27980f34e9b1
"0.99, 0.99, 0.99, 1.99, 0.99, 1.99, 1.99, 0.99, 2.99, 1.99",EN,117776384.0,17/10/2013,30/11/2018,ae249e7c-c519-4c8c-9e3b-c60458028cba
"4.99, 3.99, 2.99, 5.99, 2.99, 0.99, 1.99","ZH, EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH",337924096.0,13/11/2014,5/11/2015,dc4a6b20-3838-4dab-840d-f55cb437375f
,EN,66561024.0,22/01/2016,19/10/2016,a6f65c69-2900-4caf-9559-c51fd19a8167
,EN,16162816.0,28/06/2019,28/06/2019,7d55cefe-a3b0-4a62-9c1b-c8dc236fe2f4
2.99,EN,865808384.0,25/11/2014,30/08/2017,6e9f7784-9fb8-4453-8159-7e746dc43882
,EN,15905792.0,3/06/2015,12/02/2016,f8559a07-4346-4a37-b68e-3d3242de15ed
,EN,99450880.0,22/06/2014,22/06/2014,86698441-0304-4d25-8fb2-42015ee60cf0
"0.99, 0.99, 4.99, 19.99, 99.99, 49.99, 5.99, 99.99, 16.99","EN, RU",993405952.0,6/05/2016,14/11/2018,270dd428-2c9c-406d-a157-eabfc4b36629
"0.99, 0.99, 0.99, 1.99, 1.99, 1.99, 2.99",EN,64277504.0,14/08/2017,27/08/2017,809c01e0-3cf5-4418-83d9-0c65457712f8
,EN,73465856.0,22/04/2018,22/04/2018,5c2d8d37-6934-4cfa-92f5-1148fc0d9f76
"2.99, 9.99, 9.99, 19.99, 19.99, 4.99, 9.99, 19.99, 29.99, 49.99","CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",106352640.0,14/02/2018,31/07/2019,a5f44047-34bd-47c7-82d1-73ad2e45ed2b
,EN,23330816.0,3/04/2015,3/04/2015,d0e184f9-893e-4a00-84db-b08694953a40
,"EN, JA, RU, ZH, ZH",11235328.0,3/07/2013,12/01/2014,d1c61bf8-2e3e-4704-b1db-a184fc19d932
,EN,71980032.0,28/09/2017,28/09/2017,2c819b49-5925-46e8-8f2a-7e315033aaa7
,EN,27322368.0,28/11/2017,28/11/2017,98f4ea59-4e18-46c1-ba78-b06b4bd70a3e
"0.99, 2.99, 4.99, 9.99, 0.99, 1.99, 4.99, 9.99",EN,22564864.0,10/05/2015,10/05/2015,c526b729-cd00-472f-b968-c9dd1a443338
,EN,22622208.0,18/06/2017,18/06/2017,a51b9410-4cd9-4ab3-bd54-4fa213797fa7
"0.99, 0.99, 0.99, 1.99",EN,56554496.0,5/11/2013,10/04/2019,fdbb7108-6fa0-4018-8cef-c642924d1909
,DE,166554624.0,31/10/2015,4/08/2017,05f3214f-d50b-4acf-86ab-bbd84484aa8d
"0.99, 2.99, 4.99, 9.99",EN,190481408.0,5/12/2016,15/12/2016,bba341d0-25b1-4ebf-ad05-859e72fa4234
,EN,5337088.0,7/02/2018,7/02/2018,44ae2251-b51c-4761-abc5-19429da3d1fa
"1.99, 2.99, 3.99",EN,121411584.0,31/08/2017,31/08/2017,46a2c4d8-8cc5-46ec-a345-a419a9d241f5
1.99,EN,15187968.0,20/02/2015,23/05/2015,8f9ac023-d039-4859-a439-aa8e2af5835a
,EN,94179328.0,14/10/2016,14/10/2016,f069e8cc-85f9-4f4e-9db9-a0ccd2d836c1
"2.99, 11.99","EN, JA",23948288.0,4/03/2010,2/08/2018,55531a75-8ffd-4ffb-8cf2-4c82b2fb723c
,EN,72962048.0,22/03/2015,22/03/2015,1d96ddbe-a4ee-479f-a320-ee9a6b1c0c47
,EN,23279616.0,18/05/2017,18/05/2017,d39815eb-525d-40be-8003-22f2351d5941
,EN,19899392.0,12/08/2017,27/08/2018,0dd8ce8b-c921-49a1-86df-2525a7385f23
"4.99, 4.99, 0.99, 14.99, 29.99, 49.99",EN,242383872.0,26/11/2015,28/09/2016,50985166-4b85-4aea-8101-cdae6886f64b
,EN,1541436416.0,18/09/2014,20/11/2018,b1a98b39-863f-47d6-813d-29f6bbdd6304
,EN,29852672.0,2/09/2011,27/11/2017,6ab679fb-dee3-44ef-acad-df6aa68ba9c6
,"EN, ZH, ZH",78113792.0,4/05/2017,4/05/2017,e7f37668-388f-452d-8b08-a858ce044a9b
"1.99, 5.99, 13.99, 22.99",EN,398352384.0,20/10/2016,20/10/2016,79ae7bca-b5d5-4dc5-9482-63bedcad3e54
,EN,66622464.0,9/10/2018,10/10/2018,7e232b58-10c0-459a-84b7-3ac9bb4464b8
,DE,57255936.0,6/06/2016,6/06/2016,6ccc09df-3c93-4487-a3c4-a2a2c0988554
"1.99, 14.99, 4.99, 1.99, 4.99, 9.99, 29.99, 4.99, 19.99, 9.99",EN,321054720.0,17/10/2017,3/07/2019,870deec0-470f-431f-ad67-b21c33dbdc60
"10.99, 0.99, 0.99, 5.99, 10.99, 3.99, 0.99",EN,209886208.0,17/11/2016,15/05/2018,077145a1-1318-4e10-832e-b7b3175d527f
,EN,88105984.0,25/05/2019,14/06/2019,6e70e79a-1c77-4ba8-a3c7-d7bcdcdd5141
2.99,EN,45840384.0,5/12/2012,14/10/2015,50ab8b1d-745d-42bd-b5b4-d406fa45f94a
"0.99, 0.99","EN, ES",48484352.0,19/06/2017,14/08/2017,29885c4f-64cf-4a35-9304-80fbaaeda77c
,EN,151684096.0,25/04/2016,24/05/2017,68b8a78f-2c56-461c-830c-61ec3d29c44d
